OrderID,SKU,Style,Category,Amount,Currency
171-1293315-7716338,SET276-KR-PP-XXXL,SET276,Set,1238.0,INR
402-1873526-4678732,SET246-KR-PP-XL,SET246,Set,455.0,INR
403-0650407-0973906,JNE3691-TU-XS,JNE3691,Top,665.0,INR
407-6204697-7344363,JNE3506-KR-XS,JNE3506,kurta,635.0,INR
406-1747000-1490727,MEN5024-KR-XXL,MEN5024,kurta,475.0,INR
405-8178516-2973963,J0139-KR-S,J0139,kurta,399.0,INR
403-5418498-3297118,SET376-KR-NP-XS,SET376,Set,666.0,INR
405-9861654-5139569,J0080-TP-S,J0080,Top,531.0,INR
403-1862177-9621131,JNE3810-KR-M,JNE3810,kurta,696.0,INR
403-1862177-9621131,SET229-KR-PP-M,SET229,Set,888.0,INR
407-7624234-9338746,JNE3708-TU-XXL,JNE3708,Top,690.0,INR
405-7665840-4231544,J0176-TP-XXXL,J0176,Top,387.0,INR
407-8367095-5396340,MEN5011-KR-XXXL,MEN5011,kurta,499.0,INR
403-6462896-8143519,J0132-KR-XL,J0132,kurta,362.0,INR
408-9362682-0529956,JNE3710-DR-M,JNE3710,Western Dress,0.0,INR
402-1621752-3677922,SET317-KR-PP-M,SET317,Set,1186.0,INR
407-3323828-8005162,JNE3789-KR-S,JNE3789,kurta,,
403-9791326-8505133,JNE3869-DR-XL,JNE3869,Western Dress,721.0,INR
171-8091152-2369954,SET159-KR-NP-XS,SET159,Set,464.0,INR
404-0839562-5988318,NW027-TP-PJ-S,NW027,Set,613.0,INR
171-9980436-3297166,SET385-KR-NP-XS,SET385,Set,631.0,INR
407-9956657-0835502,JNE3363-KR-1032-XXL,JNE3363,kurta,376.0,INR
403-9942541-0779542,JNE3722-KR-XL,JNE3722,kurta,280.0,INR
408-5168172-6197167,J0396-DR-XL,J0396,Western Dress,859.0,INR
402-3401815-4015524,JNE3698-KR-XXL,JNE3698,kurta,487.0,INR
407-3635988-5337160,MEN5008-KR-XXXL,MEN5008,kurta,499.0,INR
407-4481601-7425947,JNE3042-KR-S,JNE3042,kurta,295.0,INR
402-4347254-0027503,J0295-DR-L,J0295,Western Dress,818.1,INR
408-8925818-2467530,JNE3817-KR-XS,JNE3817,kurta,474.0,INR
405-9583048-1034729,JNE3835-KR-S,JNE3835,kurta,521.0,INR
171-1331566-5789154,JNE3030-KR-XXL,JNE3030,kurta,736.0,INR
171-9069025-5601915,JNE3806-KR-XXL,JNE3806,kurta,521.0,INR
407-6004648-5874743,SET393-KR-NP-M,SET393,Set,999.0,INR
171-7224101-6213109,SET145-KR-NP-XS,SET145,Set,715.0,INR
171-6980086-3733950,JNE3710-DR-XXXL,JNE3710,Western Dress,690.0,INR
405-6045997-1681130,MEN5003-KR-L,MEN5003,kurta,427.62,INR
404-3751603-9114740,J0189-TP-XXXL,J0189,Top,329.0,INR
406-3329962-6204340,J0281-SKD-XL,J0281,Set,1388.0,INR
402-5004278-1473959,J0400-DR-XS,J0400,Western Dress,859.0,INR
408-0297541-8231519,JNE3704-KR-XS,JNE3704,kurta,487.0,INR
171-5306558-7185907,JNE3744-TU-XL,JNE3744,Top,625.0,INR
171-1267696-8654732,J0197-TP-L,J0197,Top,625.0,INR
403-7992028-7730723,NW020-ST-SR-XXL,NW020,Set,,
404-8056244-2289151,JNE3637-KR-XL,JNE3637,kurta,526.0,INR
403-4424848-0017119,JNE3782-KR-XXXL,JNE3782,kurta,487.0,INR
403-4249753-9986712,MEN5007-KR-XL,MEN5007,kurta,475.0,INR
405-2244208-9457155,J0130-SET-S,J0130,Set,659.0,INR
405-5976813-1891518,J0280-SKD-XL,J0280,Set,1463.0,INR
408-4874767-9293948,JNE3804-KR-XXL,JNE3804,kurta,0.0,INR
405-0638194-1437946,NW016-ST-SR-S,NW016,Set,560.0,INR
407-4276205-2824340,J0295-DR-S,J0295,Western Dress,859.0,INR
402-1371086-4459532,J0117-TP-M,J0117,Top,518.0,INR
405-6712612-9685111,JNE3800-KR-XS,JNE3800,Western Dress,734.29,INR
408-0883647-8053932,JNE3797-KR-A-XXXL,JNE3797,Western Dress,734.29,INR
407-3473853-1487526,J0247-SKD-XS,J0247,Set,820.0,INR
171-9520430-8052317,JNE3471-KR-L,JNE3471,kurta,280.95,INR
171-7498280-7894748,JNE3479-KR-L,JNE3479,kurta,246.67,INR
404-6137002-8495539,J0284-SKD-S,J0284,Set,1237.0,INR
402-0709687-0856357,SET223-KR-NP-S,SET223,Set,648.0,INR
407-7881628-9769100,JNE3863-TU-XXL,JNE3863,Top,574.0,INR
407-5640715-7774715,JNE3892-TP-XXL,JNE3892,Top,751.0,INR
407-5640715-7774715,J0251-SKD-XXL,J0251,Set,763.0,INR
407-5640715-7774715,J0213-TP-XXL,J0213,Top,599.0,INR
407-5640715-7774715,SET229-KR-PP-XXL,SET229,Set,888.0,INR
407-6380278-4593139,JNE2305-KR-533-XL,JNE2305,kurta,357.0,INR
403-7609931-5316306,J0342-TP-XXXL,J0342,Top,574.0,INR
403-8324535-4950762,J0301-TP-S,J0301,Top,463.0,INR
403-7961276-7426705,J0197-TP-S,J0197,Top,625.0,INR
171-9827152-7690707,J0245-SKD-XXL,J0245,Set,1149.0,INR
403-9120558-9409918,J0158-DR-S,J0158,Western Dress,721.0,INR
171-5195769-3125947,J0237-SKD-XXXL,J0237,Set,1256.0,INR
171-9141108-0237952,SET348-KR-NP-S,SET348,Set,968.0,INR
171-7630067-0705158,J0108-SKD-S,J0108,Set,1149.0,INR
408-9254225-1199560,JNE3619-KR-L,JNE3619,kurta,318.0,INR
407-2373754-1988358,J0220-BL-XL,J0220,Blouse,625.0,INR
404-6752403-0530715,SET038-KR-PP-M,SET038,Set,579.0,INR
406-0653175-4673161,J0148-SET-M,J0148,Set,636.0,INR
171-2292175-8857939,J0340-TP-S,J0340,Top,599.0,INR
402-6275660-6903558,MEN5017-KR-S,MEN5017,kurta,549.0,INR
171-8182834-8633959,JNE3634-KR-S,JNE3634,kurta,511.0,INR
406-9148052-3237102,J0090-TP-S,J0090,Top,563.0,INR
404-1071673-9704353,J0108-SKD-XXXL,J0108,Set,1149.0,INR
171-3500823-4626761,MEN5025-KR-S,MEN5025,kurta,549.0,INR
171-3584078-0448330,JNE3722-KR-M,JNE3722,kurta,280.0,INR
406-9791202-0003533,JNE3869-DR-XS,JNE3869,Western Dress,721.0,INR
407-9242347-4646761,MEN5023-KR-XXXL,MEN5023,kurta,549.0,INR
408-6676676-4716359,SET378-KR-NP-XL,SET378,Set,1221.0,INR
404-4550155-8875549,J0005-DR-L,J0005,Western Dress,899.0,INR
402-6879674-6469933,J0291-JS-S,J0291,Set,859.0,INR
402-4058023-3721160,J0285-SKD-XXXL,J0285,Set,1432.0,INR
407-5418616-3365143,JNE3783-KR-XXXL,JNE3783,kurta,,
404-0281448-8491573,J0215-BL-S,J0215,Blouse,545.0,INR
405-0954958-8849918,JNE3678-TU-XXXL,JNE3678,Top,518.0,INR
405-1611554-1660346,JNE3363-KR-1032-XXXL,JNE3363,kurta,376.0,INR
408-0068609-6117155,JNE3575-KR-S,JNE3575,kurta,442.0,INR
405-5463739-1819529,JNE3801-KR-XS,JNE3801,kurta,725.0,INR
404-7305168-7459537,MEN5026-KR-XL,MEN5026,kurta,499.0,INR
171-6967478-1154719,J0157-DR-XXXL,J0157,Western Dress,588.0,INR
404-3597565-8418755,J0328-KR-XXL,J0328,kurta,939.0,INR
171-3457676-5965917,JNE3835-KR-L,JNE3835,kurta,521.0,INR
402-9826715-8130752,JNE3553-KR-L,JNE3553,kurta,517.0,INR
408-5031810-9940305,SET128-KR-DH-L,SET128,Set,1133.0,INR
407-6794207-6451519,J0100-DR-XXL,J0100,Western Dress,1499.0,INR
406-7965228-9609155,JNE3764-KR-XXL,JNE3764,kurta,487.0,INR
405-8687856-5432307,JNE3291-KR-M,JNE3291,kurta,442.0,INR
408-0840162-4156331,J0179-KR-XXL,J0179,kurta,696.0,INR
404-8653379-6398768,JNE1525-KR-UDF19BLACK-XXL,JNE1525,kurta,311.0,INR
407-9906061-5562701,NW013-ST-SR-S,NW013,Set,496.0,INR
407-6118753-5410733,JNE3384-KR-XS,JNE3384,kurta,295.0,INR
407-0302433-5860343,JNE3384-KR-XXXL,JNE3384,kurta,295.0,INR
406-7222439-7032301,JNE3697-KR-M,JNE3697,kurta,458.0,INR
403-0036242-3033149,SET405-KR-NP-S,SET405,Set,725.0,INR
407-2565794-0482757,J0007-SKD-L,J0007,Set,1065.0,INR
404-0357762-6292333,J0108-SKD-XXL,J0108,Set,1149.0,INR
404-5480863-6717968,J0158-DR-XXL,J0158,Western Dress,721.0,INR
406-9233382-2105960,SET355-KR-PP-XL,SET355,Set,1249.11,INR
408-2451889-7778769,JNE3635-KR-XL,JNE3635,kurta,345.0,INR
405-6171069-6241105,SET201-KR-NP-A-L,SET201,Set,595.0,INR
405-4607785-5367503,J0215-BL-M,J0215,Blouse,545.0,INR
404-3173729-6038762,NW029-ST-SR-XS,NW029,Set,474.0,INR
402-5402967-7562760,JNE3579-KR-S,JNE3579,kurta,295.0,INR
406-8745231-6495564,J0041-SET-XXL,J0041,Set,660.0,INR
402-4208324-4436314,J0201-TP-XXXL,J0201,Top,625.0,INR
406-3637119-6970739,SET217-KR-PP-XS,SET217,Set,825.0,INR
405-9524226-6841105,JNE3880-DR-M,JNE3880,Western Dress,690.0,INR
408-4695934-0447539,J0012-SKD-XXXL,J0012,Set,1140.0,INR
407-3545521-7525139,SET341-KR-NP-XXXL,SET341,Set,899.0,INR
406-3627966-8175526,J0097-KR-XXL,J0097,kurta,508.57,INR
404-4368214-9968314,SET384-KR-NP-XXXL,SET384,Set,631.0,INR
404-4368214-9968314,SET389-KR-NP-L,SET389,Set,680.0,INR
406-7016458-1203535,JNE3794-KR-S,JNE3794,kurta,517.0,INR
404-9972004-2327546,JNE3716-KR-XS,JNE3716,kurta,399.0,INR
404-4959417-1796350,JNE3758-KR-S,JNE3758,kurta,357.0,INR
405-8500765-4459562,J0109-SKD-L,J0109,Set,1213.0,INR
402-2702273-1352305,J0219-BL-L,J0219,Blouse,625.0,INR
406-8893390-7200349,MEN5009-KR-L,MEN5009,kurta,499.0,INR
406-2657583-6569916,MEN5028-KR-L,MEN5028,kurta,499.0,INR
406-2170170-8189923,MEN5015-KR-L,MEN5015,kurta,475.0,INR
404-0497976-6412347,J0339-DR-XXXL,J0339,Western Dress,708.57,INR
171-2350326-5811566,JNE2113-KR-381-XXL,JNE2113,kurta,499.0,INR
171-4576015-7867516,JNE3733-KR-XS,JNE3733,kurta,549.0,INR
405-6656030-8100327,SET377-KR-NP-XS,SET377,Set,1238.0,INR
406-2279618-7777120,NW032-ST-CP-XL,NW032,Set,517.0,INR
404-4688598-7126722,JNE3488-KR-S,JNE3488,kurta,299.0,INR
404-9755632-8118714,JNE3866-KR-XXL,JNE3866,kurta,888.0,INR
405-7589678-3497923,J0344-TP-XS,J0344,Top,487.0,INR
404-1020218-8903507,JNE3364-KR-1051-A-XL,JNE3364,kurta,376.0,INR
408-6352774-8888349,SET269-KR-NP-XL,SET269,Set,784.76,INR
406-1828819-4592321,SET384-KR-NP-XXL,SET384,Set,631.0,INR
171-0729020-6772316,J0281-SKD-XXXL,J0281,Set,1388.0,INR
408-4119169-0760311,SET058-KR-NP-XXXL,SET058,Set,0.0,INR
402-6596256-9548331,SET380-KR-NP-XS,SET380,Set,995.0,INR
407-8169030-0312339,JNE3413-KR-XL,JNE3413,kurta,526.0,INR
408-9737194-0949157,JNE1951-KR-155-S,JNE1951,kurta,368.0,INR
171-4480006-2084365,SET287-KR-NP-XS,SET287,Set,666.0,INR
406-1392387-2735517,JNE3065-KR-M,JNE3065,kurta,393.0,INR
402-8551505-3498704,BTM029-NP-M,BTM029,Bottom,518.0,INR
402-1753629-1971551,BTM031-NP-M,BTM031,Bottom,518.0,INR
402-8504868-1916360,J0401-DR-XXL,J0401,Western Dress,885.0,INR
403-7332277-8113169,JNE3373-KR-S,JNE3373,kurta,376.0,INR
402-3357999-6742739,SET405-KR-NP-XL,SET405,Set,725.0,INR
408-6183236-6855564,MEN5007-KR-XXL,MEN5007,kurta,475.0,INR
171-9020441-7271540,JNE3603-KR-L,JNE3603,kurta,286.0,INR
171-1081347-9640320,J0024-KR-XL,J0024,kurta,329.0,INR
171-1081347-9640320,JNE3694-KR-M,JNE3694,kurta,295.0,INR
171-1081347-9640320,JNE1234-MULTI-KR-032-L,JNE1234,kurta,295.0,INR
405-6272267-3742725,J0081-DR-XL,J0081,Western Dress,658.0,INR
405-6272267-3742725,J0212-DR-XL,J0212,Ethnic Dress,791.0,INR
407-3145588-5861129,JNE3698-KR-XL,JNE3698,kurta,487.0,INR
404-3727733-4221911,J0158-DR-L,J0158,Western Dress,721.0,INR
404-9543730-7829913,SET377-KR-NP-S,SET377,Set,1238.0,INR
403-8281710-2282749,J0295-DR-XL,J0295,Western Dress,859.0,INR
405-7081771-1711546,SET004-KR-SP-S,SET004,Set,682.0,INR
402-0735922-9957968,JNE1525-KR-UDF19BLACK-S,JNE1525,kurta,311.0,INR
402-9220815-6137113,SET279-LC-XXL,SET279,Set,888.0,INR
406-5172345-5229904,J0307-TP-XXXL,J0307,Top,518.0,INR
408-8323324-2253963,SET384-KR-NP-S,SET384,Set,0.0,INR
407-0319353-6234718,JNE3706-DR-XL,JNE3706,Western Dress,413.0,INR
403-8291040-8983515,JNE3609-KR-M,JNE3609,kurta,568.0,INR
403-8896895-8597952,SET290-KR-DPT-XXXL,SET290,Set,725.0,INR
407-8884464-8346737,JNE3484-KR-S,JNE3484,kurta,295.0,INR
407-6555981-2758722,JNE3255-KR-S,JNE3255,kurta,487.0,INR
408-2296346-5876310,J0240-SKD-XL,J0240,Set,0.0,INR
171-1256887-3986766,J0106-KR-L,J0106,Western Dress,999.0,INR
403-4906368-6793117,JNE3761-KR-L,JNE3761,kurta,,
403-1430778-2840336,JNE3659-TP-N-M,JNE3659,Top,493.0,INR
403-9864024-9501923,JNE3869-DR-L,JNE3869,Western Dress,721.0,INR
403-3344646-9752341,NW001-TP-PJ-L,NW001,Set,563.0,INR
403-5278303-3621962,SET365-KR-NP-XS,SET365,Set,1099.0,INR
402-1928773-3405902,SET290-KR-DPT-S,SET290,Set,771.0,INR
403-5808165-1933914,J0332-DR-S,J0332,Western Dress,699.0,INR
406-7402951-8278713,SET043-KR-NP-S,SET043,Set,916.0,INR
406-8972185-6337931,SET048-KR-NP-S,SET048,Set,648.0,INR
403-8569470-9374736,JNE3437-KR-XS,JNE3437,kurta,517.0,INR
171-9616384-0421161,J0301-TP-XS,J0301,Top,493.0,INR
407-1627634-6701921,BTM032-NP-S,BTM032,Bottom,297.0,INR
407-7147999-5785933,SET351-KR-NP-XXXL,SET351,Set,599.0,INR
405-9717103-8000305,SET374-KR-NP-XL,SET374,Set,635.0,INR
171-2042488-9571543,SET341-KR-NP-XXL,SET341,Set,899.0,INR
406-3221488-3999523,JNE3728-KR-XL,JNE3728,kurta,329.0,INR
403-8325979-2165935,J0148-SET-L,J0148,Set,636.0,INR
406-2757918-6442752,JNE3452-KR-L,JNE3452,kurta,291.0,INR
407-4247865-7943527,BTM030-NP-XXL,BTM030,Bottom,284.0,INR
171-7538800-1113916,JNE3504-KR-L,JNE3504,kurta,487.0,INR
402-5560458-9465129,J0396-DR-L,J0396,Western Dress,859.0,INR
402-5900566-7617922,J0105-KR-M,J0105,Western Dress,999.0,INR
402-5900566-7617922,J0105-KR-L,J0105,Western Dress,999.0,INR
407-4549955-0728318,JNE3376-KR-XXL,JNE3376,kurta,432.0,INR
406-0131923-7053104,JNE3648-TP-N-XXL,JNE3648,Top,518.0,INR
408-3746112-6289962,BTM036-PP-L,BTM036,Bottom,360.0,INR
406-2298011-5309151,NW009-ST-CP-XXL,NW009,Set,586.0,INR
407-2775169-9387536,MEN5013-KR-XL,MEN5013,kurta,499.0,INR
403-9362315-3987531,J0333-DR-L,J0333,Western Dress,825.0,INR
408-7490422-7606714,JNE3273-KR-XXXL,JNE3273,kurta,499.0,INR
407-0464174-5245955,SET058-KR-NP-XL,SET058,Set,847.0,INR
404-9050833-7651526,JNE3777-KR-XXXL,JNE3777,kurta,399.0,INR
406-4141336-2485131,SET218-KR-NP-XXL,SET218,Set,699.0,INR
406-3163082-5271553,SET232-KR-PP-XL,SET232,Set,499.0,INR
171-6344657-3217936,JNE3407-KR-XL,JNE3407,kurta,249.0,INR
171-6344657-3217936,JNE3384-KR-XL,JNE3384,kurta,295.0,INR
171-6344657-3217936,JNE3694-KR-XL,JNE3694,kurta,295.0,INR
408-5301100-8168329,JNE3042-KR-L,JNE3042,kurta,295.0,INR
404-8612284-7567543,J0277-SKD-S,J0277,Set,1463.0,INR
406-7649156-9993956,J0150-KR-XXL,J0150,kurta,420.0,INR
403-9222648-3305914,BTM037-PP-XXXL,BTM037,Bottom,360.0,INR
406-9714614-5096369,SET233-KR-PP-XS,SET233,Set,545.0,INR
407-9700732-6027567,JNE3751-KR-XL,JNE3751,kurta,368.0,INR
408-0752305-9541159,JNE3659-TP-N-XL,JNE3659,Top,493.0,INR
408-0752305-9541159,JNE3712-TP-N-XL,JNE3712,Top,518.0,INR
402-9783081-5452304,JNE3563-KR-L,JNE3563,kurta,476.0,INR
402-5679902-8440317,J0124-TP-M,J0124,Top,523.0,INR
406-7194805-1027550,J0220-BL-M,J0220,Blouse,625.0,INR
408-5842695-6170754,J0135-SET-S,J0135,Set,591.0,INR
405-9102007-5688330,J0347-SET-XXXL,J0347,Set,632.0,INR
406-7933758-8941910,SET389-KR-NP-XXL,SET389,Set,680.0,INR
408-8642257-0657100,JNE3270-KR-M,JNE3270,kurta,0.0,INR
407-1590741-1451522,SET053-KR-NP-XXL,SET053,Set,599.0,INR
407-0073534-1582750,MEN5023-KR-L,MEN5023,kurta,549.0,INR
405-2811149-2853150,MEN5019-KR-XXL,MEN5019,kurta,476.0,INR
403-7725970-4367547,J0395-DR-L,J0395,Western Dress,859.0,INR
408-3747103-5122763,SET038-KR-PP-S,SET038,Set,,
402-2650494-4141926,J0338-DR-S,J0338,Western Dress,744.0,INR
171-0797415-5044303,J0250-SKD-XL,J0250,Set,763.0,INR
404-9984021-6534708,J0307-TP-M,J0307,Top,518.0,INR
171-5233375-3494737,BL101-M,BL101,Blouse,249.0,INR
403-3929915-8709152,JNE3546-KR-XS,JNE3546,kurta,487.0,INR
402-2249900-5753900,JNE3751-KR-XS,JNE3751,kurta,368.0,INR
405-0097722-4750710,JNE3482-KR-S,JNE3482,kurta,318.0,INR
404-9957420-9641959,JNE3861-DR-XXXL,JNE3861,Western Dress,791.0,INR
408-3436074-1774756,SET228-KR-PP-A-XXL,SET228,Set,0.0,INR
404-5956522-9756362,JNE3730-KR-XXL,JNE3730,kurta,299.0,INR
408-8977778-8616305,SET341-KR-NP-S,SET341,Set,0.0,INR
403-9856165-2975507,BTM002-XL,BTM002,Bottom,518.0,INR
404-9888780-8068355,J0004-SKD-XXL,J0004,Set,1115.0,INR
406-3204455-5353904,SET224-KR-NP-XL,SET224,Set,1287.0,INR
403-2168882-3844325,SET400-KR-NP-L,SET400,Set,1254.0,INR
406-4433986-3527542,SET341-KR-NP-XS,SET341,Set,899.0,INR
406-1013299-4165113,J0127-SKD-XS,J0127,Set,1186.0,INR
406-5919564-7339529,JNE3702-KR-L,JNE3702,kurta,342.0,INR
171-9276355-8501149,J0086-DR-XS,J0086,Ethnic Dress,569.0,INR
406-1229485-5046751,J0148-SET-XL,J0148,Set,636.0,INR
407-3487183-6317907,J0278-SET-M,J0278,Set,761.0,INR
406-9583003-2797148,J0088-TP-XXXL,J0088,Top,399.0,INR
407-0252141-8073951,SET358-KR-NP-M,SET358,Set,1092.0,INR
406-5938080-9246747,J0082-TP-XXL,J0082,Top,360.0,INR
405-4969432-3413936,J0292-TP-XXL,J0292,Top,377.0,INR
405-4774453-6665949,NW039-TP-SR-XS,NW039,Set,495.0,INR
407-2033544-3390760,SET305-KR-DPT-XS,SET305,Set,939.0,INR
408-9367366-1224356,JNE3885-KR-S,JNE3885,kurta,590.0,INR
408-9367366-1224356,JNE3637-KR-S,JNE3637,kurta,526.0,INR
407-8795006-4210712,JNE3387-KR-M,JNE3387,kurta,526.0,INR
405-0039280-5799567,JNE3643-TP-N-S,JNE3643,Top,259.0,INR
402-3503978-8246736,J0073-KR-M,J0073,kurta,345.0,INR
402-3503978-8246736,J0072-KR-M,J0072,kurta,318.0,INR
402-3503978-8246736,J0026-KR-S,J0026,kurta,318.0,INR
171-9409580-4808354,J0127-SKD-S,J0127,Set,1186.0,INR
171-9409580-4808354,SET103-KR-SP-S,SET103,Set,611.0,INR
171-1831298-0966719,SET260-KR-PP-S,SET260,Set,571.0,INR
403-2185404-2336307,JNE3804-KR-L,JNE3804,kurta,459.0,INR
403-8824984-7086700,JNE3720-KR-XXL,JNE3720,kurta,517.0,INR
408-5975719-3295534,SET244-KR-NP-S,SET244,Set,799.0,INR
171-5474691-9271502,JNE3708-TU-XL,JNE3708,Top,690.0,INR
402-1252447-3033103,J0212-DR-M,J0212,Ethnic Dress,791.0,INR
171-6549821-3727534,JNE3862-TU-M,JNE3862,Top,839.0,INR
402-7551402-0064368,JNE3543-KR-XXXL,JNE3543,kurta,368.0,INR
405-2407593-7066768,SET227-KR-PP-A-XXXL,SET227,Set,571.0,INR
407-8123671-9321136,SET227-KR-PP-A-XS,SET227,Set,571.0,INR
407-0662798-2495540,MEN5023-KR-XXL,MEN5023,kurta,549.0,INR
402-7997607-6642705,JNE3365-KR-1052-XL,JNE3365,kurta,376.0,INR
171-7026969-1955542,SET405-KR-NP-XXL,SET405,Set,771.0,INR
405-0972261-0557136,J0217-BL-XXL,J0217,Blouse,665.0,INR
403-2354658-1433941,JNE3695-KR-M,JNE3695,kurta,295.0,INR
406-1886682-4529904,JNE3865-TP-XXL,JNE3865,Top,599.0,INR
404-0266653-1504346,J0179-KR-M,J0179,kurta,696.0,INR
408-1607467-7428333,MEN5017-KR-XL,MEN5017,kurta,549.0,INR
407-6172056-1253937,JNE3439-KR-S,JNE3439,kurta,399.0,INR
404-8541183-2625124,SET037-KR-NP-XL,SET037,Set,612.0,INR
402-3456621-7581969,J0139-KR-L,J0139,kurta,399.0,INR
407-9271875-3855507,JNE3474-KR-E-XS,JNE3474,kurta,487.0,INR
402-5934927-8390708,J0224-SKD-M,J0224,Set,1593.0,INR
402-9746354-8957138,JNE3668-TP-N-S,JNE3668,Top,518.0,INR
402-7502663-3321144,JNE3655-TP-S,JNE3655,Top,329.0,INR
405-1332846-3665929,SET360-KR-NP-XS,SET360,Set,1126.0,INR
403-0021292-5224359,J0350-SET-XXL,J0350,Set,477.0,INR
406-5829756-2952362,J0041-SET-XXXL,J0041,Set,660.0,INR
402-9015107-3166767,J0081-DR-M,J0081,Western Dress,658.0,INR
403-9596092-3787501,SET323-KR-NP-S,SET323,Set,939.0,INR
406-7862428-6072302,J0369-SKD-L,J0369,Set,1099.0,INR
406-7862428-6072302,SET282-KR-PP-L,SET282,Set,1099.0,INR
403-6630453-2532306,J0306-DR-M,J0306,Western Dress,657.14,INR
405-3159293-7011531,JNE3800-KR-L,JNE3800,Western Dress,771.0,INR
408-9396696-2883529,JNE3602-KR-XXXL,JNE3602,kurta,358.1,INR
408-3038186-3771563,JNE3457-KR-XXL,JNE3457,kurta,333.0,INR
171-3252129-5686769,J0095-SET-XS,J0095,Set,653.0,INR
403-1935444-4523543,J0190-TP-L,J0190,Top,720.0,INR
406-0125374-8863509,J0284-SKD-L,J0284,Set,1200.0,INR
408-2492148-6365951,JNE3818-KR-XL,JNE3818,kurta,499.0,INR
171-5363724-8595548,SET386-KR-NP-XS,SET386,Set,631.0,INR
402-1448768-7390757,J0336-TP-XL,J0336,Top,599.0,INR
408-1590570-6285134,SET401-KR-NP-XL,SET401,Set,0.0,INR
402-8329515-9699545,J0351-SET-XL,J0351,Set,690.48,INR
406-1053486-2422741,JNE3781-KR-XL,JNE3781,kurta,406.0,INR
408-7824755-0328369,JNE3805-KR-XXXL,JNE3805,kurta,459.0,INR
406-3284280-4962709,JNE3369-KR-M,JNE3369,kurta,487.0,INR
408-6777093-2825108,JNE3439-KR-XXL,JNE3439,kurta,0.0,INR
405-0101385-3137953,J0399-DR-XS,J0399,Western Dress,791.0,INR
403-3306872-4608369,J0010-LCD-M,J0010,Set,999.0,INR
404-4053731-0148324,JNE3576-KR-XS,JNE3576,kurta,487.0,INR
402-3684368-4749142,NW020-ST-SR-L,NW020,Set,525.0,INR
405-4432150-3058746,J0402-DR-XL,J0402,Western Dress,825.0,INR
403-2026585-6322740,JNE3639-TP-N-S,JNE3639,Top,518.0,INR
171-3278050-1997128,JNE3724-KR-L,JNE3724,kurta,499.0,INR
171-7183489-4570757,JNE3609-KR-L,JNE3609,kurta,568.0,INR
403-8857577-2836363,JNE3804-KR-XXXL,JNE3804,kurta,459.0,INR
404-6348225-0099538,SET319-KR-NP-XXL,SET319,Set,835.0,INR
406-3482814-2261922,J0277-SKD-L,J0277,Set,1463.0,INR
406-4559503-6289167,SAR069,SAR069,Saree,899.0,INR
404-4839939-0293940,JNE3838-KR-L,JNE3838,kurta,487.0,INR
407-4882160-1147539,J0122-TP-XXL,J0122,Top,329.0,INR
406-7911829-7189122,JNE3674-TU-XXL,JNE3674,Top,574.0,INR
406-6112587-4556349,JNE3775-KR-XS,JNE3775,kurta,291.0,INR
405-8780937-7273920,JNE3296-KR-L,JNE3296,kurta,562.0,INR
404-8106737-2816355,SET138-KR-PP-XXL,SET138,Set,737.0,INR
403-8686616-7756307,JNE2305-KR-533-M,JNE2305,kurta,357.0,INR
408-5092028-8718752,J0252-SKD-L,J0252,Set,0.0,INR
171-3479162-8701949,JNE3294-KR-M,JNE3294,kurta,432.0,INR
408-2737126-0817167,JNE3806-KR-S,JNE3806,kurta,0.0,INR
403-1477708-7915513,SET165-KR-PP-M,SET165,Set,567.0,INR
403-8536508-1329149,JNE3461-KR-S,JNE3461,kurta,363.0,INR
402-0039056-1261954,JNE3578-KR-M,JNE3578,kurta,612.0,INR
171-4244634-4303537,JNE3615-KR-S,JNE3615,kurta,299.0,INR
407-3596269-9449965,JNE3515-KR-M,JNE3515,kurta,459.0,INR
405-7327618-0021135,J0344-TP-S,J0344,Top,487.0,INR
403-3953769-2868345,SET349-KR-NP-M,SET349,Set,968.0,INR
404-1923322-4999521,JNE3753-KR-XXL,JNE3753,kurta,499.0,INR
402-6394313-5855522,MEN5010-KR-L,MEN5010,kurta,440.0,INR
402-2502109-8716369,JNE2153-KR-278-A-XXL,JNE2153,kurta,424.0,INR
406-7050694-2861150,JNE3797-KR-XL,JNE3797,Western Dress,725.0,INR
171-6092535-9896337,JNE3707-DR-S,JNE3707,Western Dress,496.0,INR
408-9085547-5317159,SET408-KR-NP-XL,SET408,Set,0.0,INR
403-2721743-0989164,SET094-KR-NP-XL,SET094,Set,758.0,INR
404-2615449-8470715,JNE3860-DR-L,JNE3860,Western Dress,736.0,INR
407-4073652-2383567,SET385-KR-NP-L,SET385,Set,631.0,INR
408-4860873-9582754,SET375-KR-NP-M,SET375,Set,696.0,INR
406-3568103-0302767,J0401-DR-M,J0401,Western Dress,885.0,INR
406-1426335-5838760,SET073-KR-SHA-L,SET073,Set,824.0,INR
404-3399769-2930732,JNE3773-KR-XXL,JNE3773,kurta,,
403-5500574-6779500,J0113-TP-M,J0113,Top,574.0,INR
404-3354138-9458763,SET247-KR-SHA-XL,SET247,Set,716.0,INR
403-7913910-1289157,JNE3621-KR-XXL,JNE3621,kurta,455.0,INR
403-9048626-5825115,JNE3761-KR-M,JNE3761,kurta,291.0,INR
403-8757184-2265963,JNE3408-KR-XXXL,JNE3408,kurta,432.0,INR
